Date,CSCO,ISRG,PDD,VRTX,GILD,MCHP,CDNS,CCEP,CHTR,KDP,ZS,MSTR,WBD,ADI,ADBE,CPRT,PEP,ALNY,COST,MDLZ,BKNG,XEL,WDAY,FAST,STX,KHC,ABNB,SBUX,INTU,ODFL,MNST,AMZN,GEHC,INTC,CSGP,DXCM,TXN,VRSK,MELI,FTNT,ADSK,PCAR,WDC,PYPL,MSFT,CTAS,AMAT,EA,AMD,KLAC,NXPI,NVDA,ROP,IDXX,EXC,MRVL,CMCSA,BKR,FANG,MAR,LIN,PANW,MPWR,FER,NFLX,AXON,TSLA,GOOGL,PAYX,META,CRWD,SHOP,ORLY,SNPS,GOOG,AVGO,REGN,AMGN,ADP,INSM,QCOM,DASH,ROST,CSX,TEAM,PLTR,DDOG,HON,TTWO,ARM,AAPL,CEG,TMUS,WMT,CTSH,MU,AEP,ASML,APP,LRCX
2025-12-31 19:35:00,55855.0,2021.0,8547.0,2659.0,10764.0,31403.0,5776.0,4819.0,8484.0,24666.0,4715.0,76832.0,104101.0,14004.0,12774.0,25499.0,21023.0,4040.0,6292.0,47132.0,426.0,42420.0,6938.0,23978.0,17036.0,82595.0,9557.0,27881.0,3989.0,18894.0,7012.0,242839.0,3950.0,450839.0,6239.0,9201.0,7951.0,7899.0,1071.0,19867.0,4665.0,13505.0,23177.0,82824.0,38415.0,16533.0,12391.0,5173.0,125647.0,2302.0,4092.0,1076153.0,1513.0,1804.0,16490.0,30811.0,61015.0,15319.0,4170.0,5559.0,4834.0,11827.0,1049.0,3121.0,115511.0,1421.0,387146.0,165995.0,6633.0,30397.0,9432.0,18880.0,20177.0,5635.0,35556.0,76900.0,1822.0,3984.0,9848.0,10594.0,23219.0,8237.0,5642.0,69508.0,8340.0,191394.0,9804.0,5691.0,2777.0,18955.0,126358.0,6633.0,9773.0,37409.0,12342.0,295886.0,6263.0,2813.0,14662.0,23634.0
2025-12-31 19:40:00,42638.0,2263.0,9685.0,2199.0,6541.0,46797.0,2015.0,4656.0,3607.0,23136.0,2715.0,98281.0,90785.0,12224.0,9965.0,34869.0,16646.0,2289.0,6809.0,25603.0,422.0,15544.0,6067.0,18719.0,12624.0,52271.0,25658.0,37639.0,8763.0,5059.0,14480.0,111842.0,4081.0,503932.0,5242.0,7624.0,7747.0,6942.0,608.0,18413.0,1846.0,6576.0,20679.0,90998.0,53953.0,6169.0,10935.0,14603.0,127996.0,1824.0,2046.0,671197.0,912.0,1254.0,37544.0,20437.0,51812.0,16763.0,3558.0,4994.0,6097.0,11433.0,666.0,3607.0,4718444.0,2210.0,326837.0,94390.0,4180.0,24489.0,6549.0,11758.0,11898.0,2805.0,38566.0,58888.0,979.0,3477.0,11926.0,5371.0,10767.0,8140.0,2582.0,39856.0,8445.0,125256.0,6201.0,3601.0,3041.0,15756.0,94667.0,7449.0,23974.0,47438.0,7045.0,72369.0,5537.0,1980.0,9136.0,17065.0
2025-12-31 19:45:00,21723.0,3311.0,10354.0,1828.0,7977.0,11739.0,2114.0,5332.0,4037.0,22590.0,5019.0,93108.0,39857.0,3761.0,6917.0,20778.0,14155.0,6408.0,6206.0,13904.0,581.0,6648.0,8028.0,26744.0,27090.0,59438.0,12597.0,78248.0,7923.0,11702.0,7502.0,80779.0,5287.0,363650.0,8193.0,19923.0,9932.0,2607.0,859.0,16268.0,1246.0,4894.0,18973.0,111720.0,41524.0,1653.0,14452.0,5397.0,80069.0,1043.0,6138.0,489016.0,545.0,1784.0,22618.0,21957.0,62798.0,14716.0,5187.0,6072.0,5308.0,10906.0,235.0,4871.0,0.0,2936.0,352181.0,52597.0,13967.0,23422.0,5696.0,13738.0,17918.0,5619.0,25865.0,72966.0,1819.0,3529.0,11290.0,13709.0,16412.0,7849.0,6946.0,42534.0,6533.0,119612.0,8964.0,7232.0,4405.0,16025.0,64273.0,11578.0,9470.0,28981.0,11631.0,113769.0,5216.0,1746.0,10884.0,21594.0
2025-12-31 19:50:00,39130.0,3354.0,11555.0,1383.0,9198.0,15323.0,1934.0,3907.0,4665.0,18489.0,5413.0,86709.0,76367.0,12854.0,11840.0,19052.0,13210.0,6114.0,6011.0,22475.0,256.0,10636.0,5563.0,13237.0,21118.0,32135.0,28017.0,56448.0,9974.0,8672.0,10914.0,159372.0,4092.0,206486.0,4279.0,9536.0,12199.0,10717.0,552.0,9315.0,2228.0,7246.0,16046.0,47950.0,49033.0,1817.0,10641.0,3359.0,68475.0,2056.0,5103.0,483573.0,1367.0,558.0,9880.0,22547.0,90783.0,13553.0,5061.0,5679.0,5142.0,8941.0,369.0,2922.0,118967.0,1748.0,401181.0,56106.0,5967.0,21843.0,5818.0,23257.0,19985.0,4624.0,32634.0,78052.0,5194.0,3189.0,7720.0,7390.0,14220.0,13316.0,4912.0,25695.0,4249.0,130396.0,9399.0,8822.0,1331.0,24076.0,96150.0,18344.0,15360.0,29666.0,6579.0,75225.0,4095.0,3616.0,9443.0,14998.0
2025-12-31 19:55:00,30820.0,2302.0,13416.0,1824.0,5383.0,40769.0,2777.0,3342.0,4330.0,39453.0,5541.0,120089.0,85332.0,5404.0,10008.0,18344.0,11584.0,1179.0,8157.0,34402.0,297.0,8227.0,5814.0,18471.0,8948.0,1513185.0,19066.0,32655.0,5480.0,6284.0,11620.0,94646.0,7247.0,271339.0,5251.0,15179.0,5582.0,3878.0,998.0,10042.0,7174.0,6727.0,18540.0,46568.0,43154.0,2286.0,16518.0,2582.0,57905.0,1634.0,5058.0,510365.0,1887.0,820.0,16348.0,24138.0,62269.0,13170.0,8992.0,3603.0,6276.0,20942.0,122.0,2011.0,73360.0,1778.0,408345.0,68680.0,8839.0,29332.0,5203.0,23025.0,15164.0,2006.0,45192.0,84210.0,1245.0,2825.0,11552.0,8661.0,15075.0,7537.0,4565.0,34746.0,10712.0,121235.0,6277.0,5318.0,3195.0,11623.0,131760.0,11304.0,17549.0,48624.0,6538.0,77424.0,13805.0,1913.0,7141.0,14317.0
2025-12-31 20:00:00,49239.0,6150.0,8964.0,3231.0,11970.0,56673.0,4258.0,5915.0,7297.0,23072.0,5793.0,129875.0,148397.0,9479.0,10482.0,37236.0,16351.0,3892.0,6506.0,20069.0,395.0,10119.0,10416.0,22935.0,17002.0,0.0,13511.0,31548.0,9362.0,19315.0,15597.0,131378.0,6678.0,565963.0,8751.0,17254.0,15181.0,5556.0,365.0,15461.0,1992.0,6009.0,28048.0,69947.0,80719.0,2657.0,34258.0,10004.0,82925.0,2600.0,6896.0,648002.0,4107.0,588.0,27608.0,28058.0,74444.0,25047.0,4554.0,8262.0,5344.0,19531.0,690.0,9381.0,138243.0,9209.0,546696.0,114542.0,11367.0,48257.0,8443.0,21153.0,15349.0,4513.0,52958.0,52878.0,1800.0,4804.0,15374.0,14356.0,29427.0,13563.0,5171.0,18306.0,6907.0,241246.0,15811.0,19988.0,1704.0,53756.0,140160.0,9156.0,10675.0,40437.0,18592.0,87125.0,6920.0,3852.0,20960.0,32943.0
2025-12-31 20:05:00,32427.0,4101.0,14019.0,1934.0,21660.0,50807.0,4016.0,3794.0,4445.0,29249.0,3901.0,164675.0,121580.0,5328.0,11765.0,41280.0,19298.0,2405.0,6648.0,34250.0,583.0,8740.0,14722.0,31494.0,16224.0,59511.0,14510.0,24933.0,5061.0,18731.0,14378.0,185599.0,7214.0,660577.0,6929.0,33944.0,8932.0,5078.0,1715.0,23188.0,4723.0,7079.0,26001.0,75344.0,48026.0,4484.0,22187.0,8931.0,103205.0,1914.0,5563.0,680483.0,1620.0,1897.0,22552.0,24971.0,88381.0,17458.0,8124.0,8668.0,6194.0,13307.0,1632.0,2010.0,104785.0,1527.0,950672.0,122049.0,9350.0,51814.0,7288.0,16314.0,15331.0,33769.0,47491.0,118060.0,1271.0,5243.0,13910.0,30446.0,12333.0,6634.0,7287.0,39415.0,9629.0,191550.0,11558.0,9254.0,6722.0,30850.0,112467.0,6119.0,14447.0,50541.0,9316.0,156002.0,8832.0,4296.0,15698.0,32014.0
2025-12-31 20:10:00,64406.0,4569.0,9250.0,3175.0,17970.0,47895.0,4600.0,6553.0,5346.0,23938.0,4084.0,118777.0,142029.0,7074.0,9538.0,143854.0,17556.0,7699.0,14248.0,31820.0,626.0,9881.0,11833.0,37228.0,13164.0,40677.0,9045.0,27098.0,5825.0,8234.0,14277.0,144604.0,8247.0,670798.0,9802.0,6761.0,11143.0,5798.0,4629.0,14137.0,2667.0,11479.0,26176.0,48193.0,72868.0,1566.0,32195.0,15531.0,134371.0,1567.0,5935.0,911887.0,1013.0,1768.0,15942.0,106493.0,117730.0,32897.0,10752.0,5289.0,6003.0,20691.0,,6076.0,146809.0,2096.0,516546.0,116543.0,7077.0,84191.0,10913.0,19283.0,21377.0,18913.0,55568.0,109094.0,1624.0,5019.0,13752.0,11311.0,20457.0,21400.0,5200.0,17645.0,10363.0,130046.0,8820.0,7834.0,4785.0,43088.0,140180.0,5710.0,11352.0,47737.0,15495.0,160026.0,4870.0,3809.0,20247.0,27705.0
2025-12-31 20:15:00,59636.0,3125.0,14817.0,2775.0,12475.0,52920.0,4408.0,7709.0,8595.0,44878.0,5088.0,145348.0,95294.0,10727.0,10661.0,31503.0,23832.0,3841.0,8403.0,26234.0,540.0,11990.0,11087.0,26673.0,31878.0,72912.0,14608.0,25759.0,7856.0,9191.0,9520.0,126563.0,10088.0,572173.0,7831.0,84959.0,32476.0,7313.0,1358.0,11609.0,3902.0,7989.0,20474.0,47499.0,91992.0,2961.0,22409.0,10499.0,99025.0,3554.0,7387.0,709118.0,3223.0,1295.0,22270.0,43958.0,116711.0,32117.0,8201.0,4827.0,7260.0,18023.0,1279.0,6069.0,84718.0,3250.0,439688.0,73665.0,6617.0,39003.0,7245.0,22738.0,23456.0,9923.0,65555.0,104756.0,2367.0,6495.0,21058.0,11706.0,26117.0,15856.0,10658.0,17018.0,10155.0,169896.0,8633.0,6215.0,3182.0,16334.0,127891.0,6548.0,12834.0,62372.0,14564.0,112649.0,7116.0,4449.0,19196.0,35668.0
2025-12-31 20:20:00,65133.0,6134.0,18893.0,2675.0,21659.0,64227.0,5504.0,7319.0,5145.0,27613.0,8417.0,103247.0,65957.0,12014.0,13685.0,51275.0,22666.0,3814.0,13324.0,38088.0,470.0,9282.0,27798.0,45063.0,19830.0,71615.0,20362.0,45804.0,8754.0,12966.0,17062.0,123604.0,7325.0,295200.0,8055.0,22999.0,15787.0,10272.0,1941.0,16043.0,3546.0,10161.0,21407.0,69383.0,86613.0,3563.0,24507.0,13627.0,106249.0,1701.0,11705.0,778097.0,2387.0,1903.0,22218.0,58170.0,116525.0,22922.0,8791.0,6075.0,6846.0,14946.0,1631.0,8207.0,107363.0,1505.0,541222.0,142157.0,22855.0,43315.0,11405.0,22666.0,22486.0,6007.0,69588.0,101608.0,2272.0,8322.0,43304.0,10056.0,27539.0,24921.0,10390.0,28528.0,11375.0,152964.0,15548.0,11325.0,5891.0,30526.0,159617.0,7938.0,12105.0,68621.0,18877.0,123560.0,10857.0,3942.0,21821.0,28551.0
2025-12-31 20:25:00,53199.0,4356.0,37190.0,3033.0,13790.0,51997.0,4887.0,7623.0,6945.0,36260.0,5198.0,135360.0,97096.0,10436.0,15452.0,33750.0,21076.0,6037.0,9228.0,39479.0,668.0,12949.0,13680.0,34269.0,11490.0,66786.0,18725.0,80975.0,6476.0,8569.0,16104.0,131457.0,10157.0,519980.0,8286.0,12116.0,15978.0,11917.0,1265.0,17364.0,2503.0,20813.0,25214.0,61501.0,82390.0,4394.0,32717.0,12822.0,73421.0,4842.0,12452.0,620804.0,2071.0,718.0,16660.0,67691.0,69320.0,23844.0,7261.0,10346.0,7240.0,17800.0,1192.0,5538.0,5107662.0,3171.0,484824.0,133587.0,11484.0,45584.0,10716.0,21243.0,18877.0,9534.0,45121.0,69698.0,2093.0,5191.0,31610.0,10559.0,20484.0,11491.0,11315.0,33250.0,15957.0,145796.0,8898.0,8647.0,4425.0,50256.0,118262.0,5690.0,12789.0,78391.0,25502.0,82583.0,9870.0,5581.0,9982.0,35827.0
2025-12-31 20:30:00,74777.0,5939.0,32257.0,4186.0,29305.0,39218.0,6953.0,10058.0,9234.0,26675.0,8142.0,161091.0,44841.0,13705.0,16262.0,35223.0,34531.0,4285.0,11074.0,22485.0,670.0,17656.0,24367.0,33059.0,22252.0,70865.0,11792.0,28378.0,9633.0,13947.0,13948.0,151328.0,11161.0,635594.0,10287.0,16707.0,30796.0,9122.0,1968.0,22356.0,5908.0,15825.0,31577.0,61456.0,88187.0,4481.0,26692.0,22482.0,109086.0,5635.0,8972.0,824340.0,3120.0,3341.0,56208.0,52006.0,136830.0,51706.0,8446.0,8536.0,10178.0,24576.0,2295.0,11553.0,0.0,2830.0,486205.0,160515.0,13027.0,59479.0,15895.0,20737.0,19689.0,10972.0,82294.0,109056.0,3140.0,13124.0,15166.0,8900.0,33411.0,35034.0,13893.0,58709.0,15492.0,151366.0,14388.0,22867.0,6938.0,34230.0,149991.0,8596.0,20832.0,48557.0,21357.0,121711.0,11195.0,3862.0,16349.0,42442.0
2025-12-31 20:35:00,67439.0,5530.0,50898.0,5944.0,34871.0,44313.0,5616.0,9862.0,7083.0,41230.0,7289.0,272207.0,95173.0,14435.0,17236.0,46413.0,41106.0,7153.0,15794.0,35573.0,955.0,24072.0,14079.0,48745.0,13128.0,63507.0,24534.0,28109.0,5353.0,12909.0,14957.0,140763.0,8255.0,396837.0,9241.0,13142.0,16378.0,7910.0,1168.0,17533.0,6342.0,13684.0,23949.0,76606.0,70800.0,3762.0,25565.0,16043.0,127158.0,3182.0,11526.0,754161.0,2687.0,1798.0,38984.0,57783.0,137710.0,36608.0,12673.0,6440.0,6475.0,21293.0,451.0,7647.0,197767.0,2956.0,497614.0,68083.0,8594.0,67681.0,13115.0,39177.0,23233.0,16481.0,60186.0,111054.0,3967.0,6627.0,23754.0,18171.0,33910.0,35353.0,9027.0,99329.0,8904.0,133494.0,9057.0,14482.0,12064.0,35510.0,152683.0,8791.0,14527.0,42385.0,23647.0,116533.0,10179.0,4908.0,11932.0,35789.0
2025-12-31 20:40:00,61937.0,7967.0,28246.0,9362.0,8657.0,681901.0,7653.0,15071.0,10575.0,37949.0,10112.0,169557.0,126116.0,15737.0,19486.0,43617.0,27563.0,23091.0,14491.0,68489.0,613.0,12120.0,28245.0,41553.0,26926.0,99099.0,13971.0,45322.0,7210.0,10272.0,27101.0,139134.0,10114.0,353799.0,9091.0,15989.0,17838.0,9348.0,1749.0,17382.0,7842.0,11681.0,28571.0,116373.0,70622.0,5345.0,31541.0,8333.0,93671.0,3778.0,12947.0,620620.0,3041.0,1931.0,30128.0,59934.0,121647.0,35696.0,8730.0,8843.0,11933.0,24143.0,2551.0,14629.0,152367.0,4018.0,420262.0,93512.0,14387.0,55936.0,26067.0,34787.0,24308.0,13264.0,65823.0,134511.0,1814.0,7392.0,19788.0,17985.0,38701.0,33383.0,10319.0,38533.0,20758.0,190692.0,13587.0,14484.0,10435.0,34993.0,197674.0,9861.0,20167.0,61895.0,29701.0,105416.0,11443.0,7969.0,30090.0,44900.0
2025-12-31 20:45:00,69987.0,7753.0,23147.0,5948.0,31642.0,0.0,9655.0,11463.0,14645.0,53834.0,9443.0,178728.0,79845.0,17524.0,19279.0,71752.0,47236.0,4735.0,20819.0,71523.0,1041.0,17041.0,40274.0,68541.0,25338.0,102911.0,25727.0,51225.0,10088.0,20672.0,37292.0,137597.0,11466.0,451907.0,17377.0,15892.0,29834.0,14965.0,6032.0,33996.0,6395.0,22550.0,39701.0,237015.0,75227.0,9721.0,42829.0,8461.0,116673.0,7038.0,9637.0,716182.0,7562.0,3371.0,48864.0,79451.0,120695.0,57761.0,13363.0,11730.0,12160.0,63964.0,2824.0,18539.0,162138.0,3626.0,471885.0,127942.0,18250.0,56824.0,29152.0,47970.0,29514.0,18769.0,80241.0,252187.0,4351.0,16480.0,18552.0,18255.0,46423.0,28444.0,11561.0,126848.0,16393.0,234508.0,17080.0,20471.0,7758.0,60506.0,171220.0,10754.0,19674.0,98992.0,32860.0,122157.0,9960.0,6250.0,50957.0,57650.0
2025-12-31 20:50:00,249134.0,25474.0,70928.0,21960.0,71982.0,149230.0,30986.0,40701.0,27212.0,163365.0,44494.0,255880.0,338535.0,56633.0,50694.0,127959.0,77940.0,16085.0,34429.0,139191.0,2023.0,60921.0,65169.0,158106.0,50718.0,203250.0,57128.0,126121.0,28704.0,60464.0,71353.0,288521.0,58479.0,764808.0,72329.0,51929.0,77792.0,32366.0,4745.0,82139.0,16520.0,49413.0,58254.0,208661.0,251810.0,26010.0,89424.0,37224.0,254944.0,14927.0,36537.0,1460342.0,11308.0,6596.0,196632.0,183816.0,487544.0,122372.0,31430.0,36156.0,46447.0,72091.0,11259.0,33714.0,441092.0,10670.0,690456.0,264747.0,43014.0,175518.0,71209.0,128433.0,85736.0,38422.0,186306.0,214049.0,8428.0,34165.0,71560.0,53413.0,91387.0,56311.0,44167.0,183962.0,48417.0,315104.0,36611.0,61422.0,29309.0,121710.0,389639.0,21903.0,78794.0,167080.0,96724.0,315795.0,44055.0,12329.0,61354.0,117436.0
2025-12-31 20:55:00,911366.0,102797.0,234270.0,52906.0,271650.0,490432.0,83624.0,107850.0,65778.0,436616.0,93964.0,783559.0,557176.0,197032.0,96137.0,384209.0,209565.0,42229.0,339422.0,376622.0,6112.0,257521.0,172304.0,419495.0,186022.0,416797.0,198324.0,353525.0,69500.0,316040.0,236088.0,910251.0,174480.0,2781671.0,164318.0,111210.0,1028050.0,95284.0,12672.0,182048.0,71952.0,145584.0,913951.0,662753.0,694819.0,89911.0,225790.0,112937.0,600664.0,53485.0,229601.0,4171514.0,46408.0,22617.0,489962.0,587994.0,1081865.0,274619.0,73558.0,106308.0,134598.0,297757.0,39355.0,133175.0,951403.0,29113.0,1483404.0,706000.0,208105.0,329326.0,164044.0,274395.0,213603.0,91849.0,520719.0,627764.0,33242.0,137701.0,408926.0,122774.0,370292.0,158007.0,188801.0,503346.0,131869.0,5940876.0,106922.0,233042.0,111813.0,260800.0,1448658.0,74607.0,169680.0,483742.0,245184.0,628639.0,116586.0,44875.0,127535.0,414701.0
2025-12-31 21:00:00,911366.0,102797.0,234270.0,52906.0,271650.0,490432.0,83624.0,107850.0,65778.0,436616.0,93964.0,783559.0,557176.0,197032.0,96137.0,384209.0,209565.0,42229.0,339422.0,376622.0,6112.0,257521.0,172304.0,419495.0,186022.0,416797.0,198324.0,353525.0,69500.0,316040.0,236088.0,910251.0,174480.0,2781671.0,164318.0,111210.0,1028050.0,95284.0,12672.0,182048.0,71952.0,145584.0,913951.0,662753.0,694819.0,89911.0,225790.0,112937.0,600664.0,53485.0,229601.0,4171514.0,46408.0,22617.0,489962.0,587994.0,1081865.0,274619.0,73558.0,106308.0,134598.0,297757.0,39355.0,133175.0,951403.0,29113.0,1483404.0,706000.0,208105.0,329326.0,164044.0,274395.0,213603.0,91849.0,520719.0,627764.0,33242.0,137701.0,408926.0,122774.0,370292.0,158007.0,188801.0,503346.0,131869.0,5940876.0,106922.0,233042.0,111813.0,260800.0,1448658.0,74607.0,169680.0,483742.0,245184.0,628639.0,116586.0,44875.0,127535.0,414701.0
2025-12-31 21:05:00,911366.0,102797.0,234270.0,52906.0,271650.0,490432.0,83624.0,107850.0,65778.0,436616.0,93964.0,783559.0,557176.0,197032.0,96137.0,384209.0,209565.0,42229.0,339422.0,376622.0,6112.0,257521.0,172304.0,419495.0,186022.0,416797.0,198324.0,353525.0,69500.0,316040.0,236088.0,910251.0,174480.0,2781671.0,164318.0,111210.0,1028050.0,95284.0,12672.0,182048.0,71952.0,145584.0,913951.0,662753.0,694819.0,89911.0,225790.0,112937.0,600664.0,53485.0,229601.0,4171514.0,46408.0,22617.0,489962.0,587994.0,1081865.0,274619.0,73558.0,106308.0,134598.0,297757.0,39355.0,133175.0,951403.0,29113.0,1483404.0,706000.0,208105.0,329326.0,164044.0,274395.0,213603.0,91849.0,520719.0,627764.0,33242.0,137701.0,408926.0,122774.0,370292.0,158007.0,188801.0,503346.0,131869.0,5940876.0,106922.0,233042.0,111813.0,260800.0,1448658.0,74607.0,169680.0,483742.0,245184.0,628639.0,116586.0,44875.0,127535.0,414701.0
2025-12-31 21:10:00,911366.0,102797.0,234270.0,52906.0,271650.0,490432.0,83624.0,107850.0,65778.0,436616.0,93964.0,783559.0,557176.0,197032.0,96137.0,384209.0,209565.0,42229.0,339422.0,376622.0,6112.0,257521.0,172304.0,419495.0,186022.0,416797.0,198324.0,353525.0,69500.0,316040.0,236088.0,910251.0,174480.0,2781671.0,164318.0,111210.0,1028050.0,95284.0,12672.0,182048.0,71952.0,145584.0,913951.0,662753.0,694819.0,89911.0,225790.0,112937.0,600664.0,53485.0,229601.0,4171514.0,46408.0,22617.0,489962.0,587994.0,1081865.0,274619.0,73558.0,106308.0,134598.0,297757.0,39355.0,133175.0,951403.0,29113.0,1483404.0,706000.0,208105.0,329326.0,164044.0,274395.0,213603.0,91849.0,520719.0,627764.0,33242.0,137701.0,408926.0,122774.0,370292.0,158007.0,188801.0,503346.0,131869.0,5940876.0,106922.0,233042.0,111813.0,260800.0,1448658.0,74607.0,169680.0,483742.0,245184.0,628639.0,116586.0,44875.0,127535.0,414701.0
2026-01-02 14:30:00,1086368.0,46924.0,426189.0,18500.0,277766.0,127336.0,22437.0,38387.0,25897.0,141945.0,42584.0,938354.0,693258.0,58870.0,180987.0,140337.0,146447.0,38128.0,72886.0,189700.0,3696.0,36045.0,44230.0,121039.0,340852.0,267988.0,125249.0,197838.0,90138.0,11856.0,64233.0,2379702.0,992237.0,4417686.0,38811.0,70738.0,130593.0,22051.0,22338.0,125126.0,26441.0,41879.0,231859.0,674369.0,841035.0,20707.0,259033.0,34728.0,2825688.0,19728.0,36101.0,7693798.0,11760.0,4866.0,162414.0,926484.0,907722.0,70344.0,34100.0,18096.0,37661.0,187332.0,9052.0,33331.0,1824750.0,7309.0,5371060.0,2207447.0,57898.0,498253.0,102146.0,169422.0,124634.0,34097.0,1437679.0,1562453.0,10339.0,64508.0,58515.0,60357.0,146979.0,80908.0,187822.0,270562.0,72504.0,1680210.0,44381.0,65832.0,23317.0,400394.0,1701630.0,85330.0,203369.0,505610.0,64486.0,3249143.0,48895.0,232613.0,200444.0,561170.0
2026-01-02 14:35:00,194297.0,9073.0,126549.0,4566.0,22363.0,74362.0,4184.0,18639.0,58039.0,74995.0,12888.0,517580.0,193501.0,25342.0,98757.0,44406.0,44608.0,2359.0,32382.0,35387.0,1235.0,14522.0,38601.0,49194.0,38261.0,59626.0,52057.0,65009.0,18343.0,7845.0,24013.0,783206.0,17830.0,1856047.0,6244.0,34580.0,41259.0,47509.0,8850.0,47963.0,4541.0,15747.0,113094.0,319909.0,155719.0,7936.0,85510.0,5167.0,736293.0,12367.0,16882.0,3530347.0,8952.0,977.0,35706.0,248980.0,408615.0,23034.0,2826.0,4374.0,41751.0,84663.0,5743.0,10869.0,578372.0,3071.0,1213248.0,983316.0,19199.0,177161.0,27117.0,37366.0,46554.0,14475.0,581295.0,387848.0,6725.0,8793.0,22384.0,16787.0,72360.0,17170.0,5114.0,104861.0,27463.0,718149.0,12653.0,33129.0,10351.0,171603.0,613743.0,34207.0,29200.0,134474.0,53996.0,941728.0,10589.0,82167.0,135289.0,286601.0
2026-01-02 14:40:00,198207.0,8282.0,114458.0,3263.0,51497.0,53883.0,5332.0,19923.0,78205.0,30022.0,15691.0,266663.0,280065.0,22240.0,92037.0,82556.0,56077.0,3012.0,15244.0,60956.0,3041.0,11286.0,42153.0,28013.0,38485.0,114210.0,42748.0,110823.0,12239.0,14507.0,38917.0,918519.0,19641.0,1834950.0,15487.0,20572.0,48016.0,8718.0,5837.0,48619.0,5865.0,27702.0,112140.0,210486.0,278470.0,5516.0,48217.0,19772.0,1142106.0,5253.0,16223.0,2973175.0,8962.0,2193.0,68168.0,161433.0,23198.0,30459.0,14742.0,4751.0,13410.0,74030.0,5559.0,5984.0,472505.0,3239.0,963581.0,601403.0,24647.0,130878.0,43629.0,58837.0,40377.0,24934.0,392033.0,402585.0,3268.0,13676.0,28347.0,13103.0,86506.0,30234.0,9142.0,85854.0,14994.0,627891.0,17856.0,20338.0,10851.0,91235.0,765889.0,31422.0,41510.0,232594.0,26790.0,1169180.0,12348.0,64212.0,77043.0,111795.0
2026-01-02 14:45:00,139051.0,22320.0,88548.0,9891.0,49046.0,81890.0,10359.0,18559.0,13746.0,19935.0,13494.0,292803.0,248036.0,25379.0,117012.0,185675.0,49053.0,4744.0,23749.0,62804.0,1768.0,35872.0,45415.0,29921.0,32089.0,62687.0,61620.0,83694.0,27476.0,29525.0,29917.0,907625.0,10844.0,1689760.0,17389.0,32020.0,48325.0,13782.0,7716.0,41452.0,10395.0,12090.0,100155.0,169170.0,374726.0,33366.0,38282.0,12302.0,808366.0,14753.0,23508.0,3043843.0,7656.0,1554.0,31480.0,204443.0,149161.0,28985.0,10139.0,8340.0,29896.0,51456.0,8408.0,5322.0,395210.0,5102.0,1592594.0,656505.0,48767.0,208188.0,30676.0,76708.0,43980.0,32509.0,345770.0,449360.0,4684.0,12047.0,24432.0,17648.0,69345.0,22941.0,7950.0,231660.0,19974.0,618188.0,17358.0,37681.0,8937.0,128631.0,954179.0,39711.0,37276.0,247324.0,19582.0,951925.0,9176.0,54518.0,80454.0,104949.0
2026-01-02 14:50:00,100121.0,8270.0,59727.0,4244.0,32523.0,95607.0,8391.0,14697.0,4562.0,25164.0,7544.0,419245.0,116691.0,22513.0,45715.0,47650.0,33561.0,3850.0,21142.0,52415.0,1704.0,36978.0,54740.0,24343.0,31639.0,55923.0,30341.0,64430.0,14838.0,14154.0,31109.0,489267.0,8556.0,1904012.0,7530.0,30855.0,57943.0,9143.0,7441.0,29634.0,7651.0,9046.0,80712.0,136307.0,245725.0,15918.0,49628.0,21443.0,635259.0,8625.0,13735.0,2503173.0,2123.0,1297.0,30686.0,134133.0,256559.0,12667.0,8441.0,3543.0,6903.0,46799.0,7534.0,6284.0,498878.0,2957.0,1223947.0,517311.0,24732.0,166746.0,34709.0,37031.0,39906.0,17386.0,299714.0,325853.0,4315.0,6020.0,13944.0,13260.0,58135.0,12521.0,7454.0,94778.0,25355.0,546787.0,20919.0,16329.0,12871.0,96022.0,753600.0,29103.0,38803.0,78775.0,17908.0,786982.0,9536.0,39346.0,87187.0,91143.0
2026-01-02 14:55:00,130584.0,8740.0,68964.0,5813.0,26515.0,45921.0,9653.0,11628.0,8724.0,26784.0,10371.0,205157.0,150626.0,25397.0,53532.0,223261.0,22416.0,7242.0,17647.0,34977.0,558.0,16031.0,118705.0,27497.0,20525.0,57407.0,44938.0,56288.0,19657.0,9196.0,83550.0,533025.0,21183.0,1440578.0,62157.0,12740.0,46495.0,13100.0,14265.0,35722.0,6766.0,24446.0,48270.0,125340.0,217530.0,17413.0,52644.0,7759.0,469252.0,4206.0,18364.0,1930674.0,10597.0,957.0,58674.0,151928.0,176357.0,15266.0,6601.0,6572.0,31403.0,44107.0,3417.0,3900.0,316053.0,7340.0,706939.0,301724.0,36900.0,118247.0,64941.0,50484.0,82945.0,19223.0,261036.0,287173.0,4393.0,3545.0,11017.0,10628.0,40439.0,17929.0,7764.0,121280.0,12076.0,682836.0,12161.0,21786.0,6259.0,42610.0,431058.0,16737.0,19834.0,168032.0,34504.0,628855.0,31634.0,30219.0,84927.0,106367.0
